ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Income_Level,Tech_Savviness,Preferred_Channel,Lifestyle,Annual_Transactions,Avg_Basket_Value,Loyalty_Score
459823,Male,Yes,67,Yes,Executive,1.0,Low,2.0,Cat_6,5100.0,50.0,In-Store,Relaxed,23,56.1812531547361,58.09
467614,Male,Yes,35,No,Artist,4.0,Average,2.0,Cat_6,2800.0,64.0,In-Store,Family-Oriented,71,21.484523518269068,72.49
459073,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,6200.0,63.0,Online,Active,31,52.018246857769554,67.74
466065,Male,,19,No,Healthcare,9.0,Low,3.0,Cat_3,2700.0,83.0,Social Media,Active,44,17.549356706139264,53.97
464863,Female,Yes,25,No,Engineer,6.0,Average,8.0,Cat_4,3800.0,86.0,Social Media,Adventurous,68,37.17886705804803,74.61
460022,Female,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6,6400.0,73.0,In-Store,Health-Conscious,31,49.10772723806698,63.44
459929,Male,Yes,63,Yes,Entertainment,0.0,Low,2.0,Cat_6,6500.0,54.0,In-Store,Family-Oriented,34,52.70927161047097,57.6
466613,Male,No,23,No,Healthcare,8.0,Low,3.0,Cat_6,2400.0,71.0,Online,Active,34,22.044352918994353,60.84
461149,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_3,3200.0,64.0,Social Media,Active,36,22.290648899250073,45.02
466068,Female,Yes,53,Yes,Artist,2.0,Low,1.0,Cat_6,4700.0,57.0,In-Store,Relaxed,25,28.844339499832458,53.81
461513,Male,No,33,Yes,Doctor,0.0,Low,2.0,Cat_6,4600.0,83.0,In-Store,Family-Oriented,45,40.67128816116257,65.65
464761,Female,Yes,50,No,Engineer,,Average,4.0,Cat_2,4800.0,75.0,In-Store,Health-Conscious,58,42.30712693995022,74.44
466236,Female,Yes,69,Yes,Engineer,0.0,Low,2.0,Cat_4,9600.0,58.0,In-Store,Family-Oriented,31,84.27613254191532,70.38
459664,Male,No,37,Yes,Artist,2.0,Low,1.0,Cat_6,4800.0,79.0,Online,Health-Conscious,33,34.364310603609724,57.24
461967,Female,No,20,No,Marketing,3.0,Low,4.0,Cat_7,3400.0,80.0,Online,Active,39,29.746439742761606,65.99
460516,Female,,85,No,Lawyer,0.0,High,1.0,Cat_3,4200.0,59.0,In-Store,Family-Oriented,71,55.13139066018093,80.25
461710,Female,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,4600.0,64.0,Online,Family-Oriented,65,65.28778205835661,85.48
462742,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,3200.0,62.0,Social Media,Active,39,22.55780771141005,59.5
459528,Female,Yes,52,Yes,Doctor,0.0,Average,2.0,Cat_6,4200.0,54.0,In-Store,Relaxed,49,52.3613739615732,67.08
462691,Male,Yes,25,No,Doctor,,Average,2.0,Cat_4,3000.0,82.0,Social Media,Active,68,32.40914474605358,81.29
462934,Male,Yes,56,No,Executive,,High,2.0,Cat_6,3200.0,62.0,Online,Relaxed,62,43.71241893878885,79.87
465837,Male,No,62,Yes,,0.0,Low,1.0,Cat_6,4700.0,43.0,In-Store,Relaxed,28,34.34196379657127,66.01
464613,Female,No,35,,Artist,0.0,Low,3.0,Cat_6,3700.0,65.0,In-Store,Health-Conscious,36,26.150528372428745,59.23
467515,Male,Yes,28,Yes,Engineer,0.0,Average,2.0,Cat_6,7000.0,69.0,In-Store,Adventurous,61,88.15277602751033,81.0
463429,Female,No,28,Yes,Artist,7.0,Low,3.0,Cat_6,4200.0,69.0,Online,Adventurous,36,23.562307464204597,61.34
464024,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_7,1800.0,90.0,Online,Active,37,7.939989635400689,50.01
460691,Female,No,27,No,Homemaker,8.0,Low,1.0,Cat_3,2800.0,73.0,In-Store,Adventurous,36,18.585313608963347,59.56
461825,Female,No,56,No,Engineer,,Low,1.0,Cat_6,3500.0,84.0,Online,Family-Oriented,42,25.639141463602062,64.42
467271,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,4800.0,64.0,Online,Family-Oriented,69,47.45298343994384,79.85
465634,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_4,5300.0,80.0,Social Media,Adventurous,35,36.96419062023144,60.59
464801,Male,No,40,No,Marketing,1.0,Low,1.0,Cat_4,2500.0,84.0,Online,Family-Oriented,49,8.72160583807275,57.56
459429,Female,Yes,25,Yes,Healthcare,,Low,2.0,Cat_6,6100.0,73.0,Online,Active,37,37.52755070651949,56.16
459888,Female,Yes,74,No,Lawyer,,High,2.0,Cat_6,3800.0,46.0,In-Store,Relaxed,50,53.94200675956673,74.52
463467,Female,No,23,No,Healthcare,0.0,Low,4.0,,3000.0,79.0,Social Media,Active,39,24.586294130492924,61.04
462036,Female,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_6,9400.0,58.0,In-Store,Family-Oriented,79,159.8288406292325,100.0
461282,Male,No,21,No,Healthcare,0.0,Low,4.0,,2300.0,70.0,Online,Active,41,15.457416509045373,58.62
460448,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_3,5200.0,62.0,Online,Family-Oriented,38,31.10084067405645,55.5
464464,Male,No,28,No,Healthcare,0.0,Low,4.0,Cat_2,3000.0,69.0,Online,Active,30,13.572112375132738,61.68
462410,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_7,2100.0,72.0,Online,Family-Oriented,47,7.723645479911571,57.49
467252,Female,No,33,Yes,,0.0,Low,4.0,,4300.0,73.0,Online,Health-Conscious,37,31.308546002894996,61.5
459756,Female,Yes,56,No,Lawyer,1.0,High,4.0,Cat_4,2900.0,57.0,Online,Family-Oriented,83,35.54685030516123,80.79
463789,Female,Yes,53,Yes,Artist,1.0,Low,2.0,Cat_6,4900.0,65.0,Online,Family-Oriented,42,34.586468333477754,66.73
466947,Male,Yes,57,No,Executive,1.0,High,5.0,Cat_6,2700.0,49.0,In-Store,Family-Oriented,75,48.12169497621986,85.87
464150,Female,Yes,59,Yes,Artist,0.0,Average,3.0,Cat_6,4400.0,47.0,In-Store,Relaxed,40,47.50984471476238,58.04
465693,Female,Yes,25,Yes,Healthcare,1.0,High,4.0,Cat_4,5900.0,66.0,Social Media,Adventurous,83,90.24927260365193,100.0
461670,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_6,5200.0,66.0,In-Store,Family-Oriented,64,46.94000373357748,66.17
466768,Female,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,4000.0,73.0,In-Store,Family-Oriented,48,25.5879265747973,60.11
461550,Male,Yes,37,Yes,Entertainment,7.0,Low,2.0,Cat_6,5800.0,79.0,Online,Family-Oriented,47,48.52557048053262,65.27
462438,Male,No,22,No,Doctor,1.0,Low,3.0,Cat_2,3000.0,85.0,Social Media,Active,48,28.073433863686986,62.0
460704,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_6,4500.0,68.0,In-Store,Family-Oriented,44,34.14757976529676,61.73
464884,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_4,5400.0,58.0,Online,Family-Oriented,43,40.755904489334505,59.91
467050,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,3200.0,92.0,Social Media,Active,42,25.855709708772025,62.05
460738,Female,No,49,No,Engineer,1.0,Low,,Cat_7,2900.0,61.0,In-Store,Family-Oriented,41,20.109510263259917,56.36
466176,Male,No,38,Yes,Doctor,8.0,Low,1.0,Cat_2,4700.0,63.0,Online,Family-Oriented,45,43.85657189014642,75.51
459488,Male,Yes,47,No,Artist,,Average,4.0,Cat_6,4500.0,48.0,In-Store,Family-Oriented,56,40.67605443912202,68.62
467773,Male,Yes,70,Yes,Lawyer,1.0,High,3.0,Cat_6,10000.0,38.0,In-Store,Family-Oriented,60,174.4018330031699,100.0
465425,Female,No,31,No,Engineer,1.0,Low,4.0,Cat_6,2400.0,87.0,In-Store,Family-Oriented,46,15.149502668185733,56.07
462318,Female,Yes,82,No,Lawyer,0.0,Average,2.0,Cat_6,3600.0,61.0,In-Store,Family-Oriented,57,32.5203327109171,61.21
466078,Female,Yes,51,No,Executive,,Low,1.0,Cat_6,3900.0,56.0,In-Store,Relaxed,30,26.744220306962674,53.13
460792,Female,No,42,No,Homemaker,11.0,Low,,Cat_6,2800.0,70.0,In-Store,Family-Oriented,44,14.044262380469238,52.5
460197,Male,No,38,Yes,Artist,8.0,Low,3.0,Cat_2,4700.0,64.0,Online,Family-Oriented,40,28.241086740636717,61.52
459375,Male,Yes,18,No,Executive,0.0,High,4.0,Cat_6,2800.0,82.0,Social Media,Active,95,42.72663611509083,85.34
463862,Male,Yes,50,Yes,Artist,6.0,Average,3.0,Cat_6,4000.0,64.0,Online,Family-Oriented,62,47.484688206240904,79.21
460144,Female,No,46,Yes,Doctor,1.0,Low,,Cat_3,4600.0,54.0,In-Store,Family-Oriented,38,35.26034474240194,53.39
462721,Female,Yes,72,No,Lawyer,1.0,High,3.0,Cat_6,2500.0,45.0,In-Store,Family-Oriented,66,31.91647253516634,59.7
459637,Female,No,33,No,Engineer,,Low,4.0,Cat_6,2700.0,82.0,Online,Family-Oriented,52,14.140392997928828,61.15
465809,Female,No,25,No,Homemaker,1.0,Low,7.0,Cat_4,3200.0,76.0,Social Media,Active,38,21.07346794640991,55.14
466915,Female,Yes,75,No,Entertainment,2.0,High,2.0,Cat_2,2900.0,62.0,In-Store,Relaxed,57,39.20387037183758,66.64
467343,Male,No,72,Yes,Artist,1.0,Low,1.0,Cat_6,5900.0,53.0,In-Store,Family-Oriented,31,48.16149750115283,63.17
466268,Female,Yes,72,Yes,Artist,0.0,Average,3.0,Cat_4,4500.0,52.0,In-Store,Family-Oriented,45,41.90036546654578,58.53
464868,Male,Yes,36,Yes,Entertainment,6.0,Low,6.0,Cat_4,6200.0,78.0,Online,Family-Oriented,45,46.83689730626538,61.52
464038,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,4400.0,58.0,Online,Family-Oriented,36,25.64519420239481,60.33
460176,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_6,6200.0,80.0,In-Store,Active,39,52.87280682097408,69.12
462161,Female,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,3100.0,73.0,Online,Active,35,32.00193548709512,63.3
464841,Male,,19,No,Entertainment,0.0,High,3.0,Cat_4,3300.0,90.0,Online,Adventurous,102,41.981592307965734,89.99
464893,Male,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_4,4400.0,62.0,In-Store,Health-Conscious,28,31.07157801784253,55.76
464443,Female,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,3600.0,78.0,Online,Family-Oriented,85,39.22005846200784,75.6
467619,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,9400.0,44.0,In-Store,Family-Oriented,72,166.33221497252717,100.0
465974,Male,Yes,52,Yes,Executive,7.0,High,4.0,Cat_4,4700.0,53.0,In-Store,Relaxed,67,82.42853374236584,85.63
462075,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,4200.0,70.0,In-Store,Family-Oriented,39,22.583025584521614,55.04
459494,Female,Yes,69,No,Engineer,9.0,Low,3.0,Cat_6,3900.0,55.0,In-Store,Family-Oriented,29,22.421556777883787,61.44
466921,Female,No,22,No,Healthcare,3.0,Low,3.0,Cat_6,2400.0,79.0,Social Media,Active,41,14.08775352602984,53.36
463544,Male,Yes,47,Yes,Executive,1.0,Average,4.0,Cat_6,4700.0,60.0,Online,Family-Oriented,67,64.96913896474429,84.09
461167,Male,Yes,29,Yes,Marketing,1.0,High,2.0,Cat_3,4700.0,79.0,Online,Active,83,61.28510398936196,92.99
467364,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_3,4900.0,53.0,Online,Family-Oriented,60,48.9104981882115,77.13
462408,Male,No,32,Yes,Artist,1.0,Low,2.0,Cat_6,3500.0,68.0,Online,Family-Oriented,41,29.53624859265274,57.37
466224,Female,No,38,Yes,Healthcare,0.0,Low,1.0,Cat_2,7000.0,67.0,Online,Health-Conscious,34,56.879226287251186,76.92
465151,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_6,4100.0,55.0,In-Store,Family-Oriented,32,30.527838308196444,54.89
467216,Female,No,26,Yes,Entertainment,1.0,Low,1.0,Cat_6,5400.0,95.0,In-Store,Adventurous,38,43.25148920633752,61.36
460586,Male,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_3,6400.0,74.0,Online,Adventurous,39,44.09204370275628,60.56
461197,Male,No,28,No,Marketing,0.0,Low,1.0,Cat_3,3200.0,73.0,Online,Adventurous,32,14.56718555460294,45.36
462776,Female,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6,8600.0,69.0,In-Store,Family-Oriented,71,104.3229815178403,100.0
465058,Female,No,43,,Entertainment,,Low,1.0,Cat_6,3000.0,67.0,Online,Health-Conscious,39,13.439709466788365,48.67
464088,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,2800.0,68.0,In-Store,Active,32,16.4360725640553,53.79
459471,Female,No,32,No,Artist,,Low,8.0,Cat_6,2600.0,77.0,In-Store,Family-Oriented,46,7.407106991746938,60.37
464695,Male,No,26,No,Engineer,0.0,Low,4.0,Cat_4,3000.0,78.0,In-Store,Adventurous,38,23.541536211390216,49.58
462331,Female,No,31,No,Entertainment,0.0,Low,2.0,Cat_6,3500.0,68.0,Online,Health-Conscious,34,22.183215233768568,59.12
466523,Male,Yes,39,Yes,Executive,1.0,High,3.0,Cat_3,4300.0,66.0,Online,Family-Oriented,101,84.96976618730984,100.0
465337,Female,Yes,43,No,Engineer,1.0,Low,3.0,Cat_7,3900.0,70.0,Online,Family-Oriented,40,23.730722457755498,66.42
460834,Male,Yes,25,No,Doctor,1.0,Low,2.0,Cat_1,2800.0,86.0,Online,Active,47,20.290651944191964,61.62
466824,Male,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,4400.0,72.0,In-Store,Family-Oriented,99,54.94283409802037,89.3
461607,Female,Yes,40,Yes,Entertainment,7.0,Average,2.0,Cat_3,6700.0,83.0,Online,Family-Oriented,78,85.70496676210725,93.98
465091,Male,Yes,63,Yes,Entertainment,,Average,3.0,Cat_6,6600.0,69.0,In-Store,Relaxed,53,78.58289962749114,85.06
459532,Female,Yes,27,Yes,Healthcare,,Low,2.0,Cat_6,5500.0,70.0,In-Store,Active,35,41.840542419315554,62.21
466999,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,6200.0,67.0,Online,Active,33,56.10430175473935,64.56
466597,Female,No,19,No,Healthcare,1.0,Low,2.0,Cat_6,3400.0,67.0,Online,Adventurous,32,7.703594715110718,46.18
464075,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,10400.0,55.0,In-Store,Family-Oriented,61,183.45282249023307,100.0
463394,Male,Yes,41,Yes,Marketing,,High,2.0,Cat_6,4600.0,51.0,In-Store,Family-Oriented,82,67.10718099750056,80.5
462163,Female,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_3,4600.0,70.0,Online,Active,61,44.65128940065245,72.7
463895,Female,Yes,70,No,Doctor,0.0,Average,2.0,Cat_6,3400.0,46.0,In-Store,Family-Oriented,47,30.668356929019964,63.27
464767,Female,Yes,53,No,Engineer,8.0,Average,4.0,Cat_4,3200.0,60.0,Online,Relaxed,44,35.06077374986348,63.8
464763,Female,Yes,49,No,Engineer,,Average,4.0,Cat_4,3000.0,60.0,Online,Health-Conscious,45,27.504929179677337,63.27
460718,Male,Yes,55,No,Executive,3.0,Low,,Cat_4,3300.0,61.0,In-Store,Relaxed,27,29.61426143427864,55.4
461989,Female,,57,Yes,Engineer,0.0,Average,4.0,Cat_2,9100.0,64.0,In-Store,Family-Oriented,64,111.60970451061203,93.29
466374,Male,Yes,83,No,Lawyer,,Low,1.0,Cat_4,4400.0,55.0,In-Store,Relaxed,22,31.74946679015708,62.62
463738,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,3700.0,66.0,In-Store,Health-Conscious,74,61.9575836732858,79.69
465967,Male,Yes,36,No,Doctor,6.0,Low,3.0,Cat_6,3700.0,67.0,Online,Family-Oriented,49,32.05972978840354,71.69
462260,Male,Yes,74,Yes,Lawyer,0.0,Low,2.0,Cat_6,9600.0,57.0,In-Store,Family-Oriented,34,82.19638471334046,83.11
467234,Female,No,30,No,Homemaker,0.0,Low,4.0,Cat_6,3300.0,66.0,Online,Adventurous,29,20.35639991299313,49.28
466573,Female,No,37,Yes,Artist,5.0,Low,2.0,Cat_6,4100.0,65.0,In-Store,Health-Conscious,35,27.344687945478775,67.96
463229,Female,No,22,No,Marketing,0.0,Low,1.0,Cat_5,2700.0,84.0,Social Media,Active,44,21.381639155689797,58.79
459768,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,2400.0,73.0,Online,Adventurous,35,18.23727579750039,50.94
462541,Male,Yes,70,Yes,Engineer,4.0,High,2.0,Cat_6,9900.0,52.0,In-Store,Family-Oriented,73,150.15525629265505,100.0
467714,Male,Yes,89,Yes,Lawyer,13.0,Low,1.0,Cat_6,10600.0,47.0,In-Store,Relaxed,17,100.93324077669791,70.62
467730,Male,No,18,No,Healthcare,,Low,4.0,Cat_6,2700.0,81.0,Online,Active,38,14.839374502327223,56.83
459474,Male,No,25,Yes,Doctor,6.0,Low,1.0,Cat_2,5000.0,77.0,Online,Active,36,50.84741318618127,63.11
460093,Female,No,45,Yes,Artist,4.0,Low,1.0,Cat_3,4000.0,64.0,Online,Family-Oriented,37,23.165295799478688,48.68
467865,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_4,3800.0,65.0,Online,Family-Oriented,39,28.366825196458638,56.68
465758,Female,Yes,37,No,Engineer,7.0,Low,1.0,Cat_4,3700.0,76.0,Online,Family-Oriented,41,28.83056142302498,59.11
464184,Female,Yes,39,No,Engineer,4.0,Average,2.0,Cat_6,3500.0,79.0,Online,Family-Oriented,78,30.332600116879455,73.22
462618,Female,No,32,Yes,Healthcare,1.0,Low,5.0,Cat_4,5900.0,66.0,In-Store,Health-Conscious,37,45.77315134279266,74.9
464226,Female,Yes,62,Yes,Artist,2.0,Average,3.0,Cat_6,5400.0,53.0,In-Store,Family-Oriented,55,68.48215326304735,75.82
465432,Female,Yes,58,Yes,Engineer,0.0,Average,4.0,Cat_4,9400.0,64.0,In-Store,Relaxed,46,110.50955403078576,96.45
464087,Female,No,32,No,Engineer,,Low,4.0,Cat_6,2600.0,76.0,In-Store,Family-Oriented,47,15.562856100356422,50.06
466627,Male,No,25,No,Healthcare,0.0,Low,5.0,Cat_6,3200.0,80.0,Social Media,Active,34,21.000952757772527,59.78
467380,Female,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,4700.0,61.0,In-Store,Relaxed,48,42.25316736933452,66.04
465842,Female,No,36,Yes,Entertainment,10.0,Low,2.0,Cat_6,6800.0,86.0,Online,Health-Conscious,39,66.93133916272645,68.86
464622,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_6,2600.0,59.0,Online,Adventurous,27,21.83248108519378,50.57
462083,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_6,2700.0,81.0,Online,Active,43,17.863990679784585,55.95
460910,Male,No,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,6000.0,56.0,Online,Active,32,55.05145430179232,61.56
460255,Female,No,38,Yes,Doctor,14.0,Low,1.0,Cat_6,4500.0,81.0,In-Store,Family-Oriented,49,45.01207407764902,63.42
460109,Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,4400.0,54.0,Online,Family-Oriented,60,46.99327937592852,75.87
464306,Male,No,29,Yes,Artist,3.0,Low,1.0,Cat_6,3600.0,66.0,Online,Active,39,26.02119457494117,57.69
466835,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_7,3800.0,70.0,Online,Relaxed,49,31.87952921774446,67.39
465192,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6,3200.0,57.0,In-Store,Family-Oriented,36,11.640792902844115,55.57
463380,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_3,9300.0,61.0,In-Store,Relaxed,22,87.4491623002345,72.15
462391,Female,No,26,No,Healthcare,1.0,Low,8.0,Cat_7,2600.0,61.0,In-Store,Active,39,16.897894173761696,48.18
467086,Female,Yes,83,Yes,Lawyer,0.0,Low,3.0,Cat_6,10600.0,55.0,In-Store,Relaxed,21,97.71285153075453,69.78
460306,Female,No,39,Yes,Healthcare,9.0,Low,1.0,Cat_6,5400.0,63.0,Online,Health-Conscious,28,36.3614117689755,58.92
460752,Male,Yes,35,Yes,Artist,9.0,Low,1.0,Cat_6,3800.0,71.0,Online,Family-Oriented,41,35.00831521044519,61.98
467264,Male,Yes,19,No,Marketing,2.0,High,5.0,Cat_6,2400.0,83.0,Social Media,Active,89,14.210626803708195,71.05
461646,Female,Yes,60,Yes,Artist,,High,4.0,Cat_6,5100.0,54.0,In-Store,Family-Oriented,87,61.73592104469241,95.17
463570,Male,Yes,35,Yes,Artist,,Average,4.0,Cat_6,4400.0,69.0,Online,Family-Oriented,77,36.867009132418744,77.6
465277,Female,No,53,Yes,Engineer,,Low,1.0,Cat_6,9600.0,69.0,Online,Relaxed,27,73.10651000771965,66.27
467426,Female,Yes,86,No,Lawyer,,Low,,Cat_6,4700.0,49.0,In-Store,Family-Oriented,28,35.41768205325456,51.67
466258,Female,No,29,No,Healthcare,1.0,Low,3.0,Cat_6,3100.0,66.0,Online,Active,33,19.487568810304026,55.75
463719,Female,No,26,No,Doctor,0.0,Low,1.0,Cat_6,3300.0,66.0,Online,Active,35,17.275615321198345,59.23
460032,Male,No,36,Yes,Engineer,8.0,Low,1.0,Cat_6,7500.0,73.0,Online,Family-Oriented,47,58.76980092025483,79.74
465175,Female,No,22,No,Homemaker,0.0,Low,4.0,Cat_6,2900.0,85.0,Social Media,Active,42,16.04123513319618,57.93
466610,Male,No,19,No,Marketing,0.0,Low,5.0,Cat_6,3000.0,81.0,Social Media,Active,43,13.694594868182028,51.47
459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3,7300.0,87.0,Online,Active,71,92.1650416089251,84.73
464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,Cat_6,6400.0,47.0,Online,Health-Conscious,28,50.49973417908693,56.47
459496,Female,No,42,Yes,Artist,,Low,3.0,Cat_6,4500.0,51.0,In-Store,Family-Oriented,36,24.195848050097396,64.9
459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_4,7100.0,71.0,In-Store,Family-Oriented,45,66.44400505821332,72.39
463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6,8300.0,68.0,In-Store,Family-Oriented,97,137.07208229776663,100.0
460967,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,6200.0,90.0,Online,Active,40,48.90754564177527,72.07
465094,Male,Yes,61,No,Artist,1.0,High,2.0,Cat_6,4200.0,45.0,In-Store,Family-Oriented,68,42.999731682224706,71.9
461229,Female,Yes,28,Yes,Healthcare,0.0,Average,2.0,Cat_6,5800.0,68.0,Online,Active,60,64.86238292744034,77.99
466442,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,4000.0,68.0,In-Store,Family-Oriented,41,18.250897813066324,54.11
464527,Male,No,25,No,Executive,12.0,Low,3.0,Cat_6,3300.0,82.0,Social Media,Active,37,25.075299673989694,62.21
463560,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4,2600.0,75.0,Online,Active,39,19.09456178411895,58.71
460011,Male,Yes,43,Yes,Entertainment,1.0,Average,5.0,Cat_5,5700.0,66.0,In-Store,Family-Oriented,68,71.83840547398958,82.66
467207,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,4200.0,74.0,Online,Active,35,31.88348815193252,65.59
465177,Female,No,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,7100.0,66.0,In-Store,Family-Oriented,41,56.47974849829086,70.72
467531,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,10100.0,46.0,In-Store,Relaxed,22,93.57007498030072,72.69
465409,Female,No,31,No,Doctor,,Low,4.0,Cat_6,3500.0,76.0,Online,Family-Oriented,49,19.779580302307263,63.1
462842,Male,No,23,No,Doctor,6.0,Low,4.0,Cat_2,3500.0,74.0,Social Media,Active,39,19.241024052096474,49.7
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,4100.0,66.0,In-Store,Family-Oriented,50,33.27233277542504,66.69
466265,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3,3600.0,66.0,Online,Active,32,31.231363743708904,57.32
459789,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,3800.0,60.0,In-Store,Family-Oriented,63,28.843588982207834,70.03
464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,5700.0,61.0,In-Store,Relaxed,25,36.25735636085935,61.94
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,5700.0,93.0,Online,Family-Oriented,57,40.061755789996305,62.75
460331,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6,2400.0,64.0,Online,Family-Oriented,40,-2.65920863691613,47.87
461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,Cat_6,3200.0,81.0,Online,Family-Oriented,81,38.37864398774704,77.67
460035,Female,No,25,Yes,Artist,0.0,Low,6.0,Cat_6,2700.0,70.0,Social Media,Active,41,18.268704219022283,67.47
463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,3700.0,71.0,Online,Active,59,36.16404092144245,68.05
465569,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,4100.0,63.0,Online,Family-Oriented,106,46.316987563874605,95.31
466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,4600.0,57.0,In-Store,Family-Oriented,61,47.323281554415544,68.34
467668,Female,Yes,49,Yes,Artist,,Average,3.0,Cat_7,4500.0,58.0,In-Store,Family-Oriented,60,51.15145880506323,83.27
462723,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6,4400.0,62.0,Online,Family-Oriented,71,26.780120315169725,72.71
460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6,3100.0,66.0,In-Store,Family-Oriented,38,17.518555124788612,59.3
467777,Male,No,49,Yes,Doctor,,Low,1.0,Cat_6,4400.0,57.0,Online,Family-Oriented,33,35.33253625500171,57.65
462404,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,3200.0,63.0,In-Store,Active,37,13.966278618674922,63.83
461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,Cat_6,4500.0,63.0,Online,Family-Oriented,99,77.81746461863875,98.88
459933,Female,Yes,30,Yes,Artist,8.0,Low,4.0,Cat_6,3700.0,66.0,Online,Active,30,28.84327105847492,59.39
463717,Female,Yes,70,Yes,Artist,1.0,Average,4.0,Cat_6,5800.0,37.0,In-Store,Relaxed,36,57.506074759497764,60.19
463652,Female,No,28,Yes,Artist,,Low,1.0,Cat_6,4200.0,74.0,Online,Active,39,31.992251066602336,58.38
462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,4200.0,45.0,In-Store,Family-Oriented,57,51.67360411556529,73.94
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_6,2400.0,63.0,Online,Family-Oriented,95,28.093375721867336,79.1
465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,Cat_4,7000.0,76.0,Online,Family-Oriented,77,85.22168674370255,96.06
462829,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6,2600.0,76.0,In-Store,Active,63,29.21438276500389,72.82
